9.995000000000000551e-01,1.230769208632409573e-03
9.997500000000000275e-01,6.153846159577369690e-03
9.987500000000000266e-01,1.230769208632409573e-03
9.995000000000000551e-01,1.230769208632409573e-03
9.992499999999999716e-01,6.153846159577369690e-03
9.995000000000000551e-01,1.230769208632409573e-03
9.995000000000000551e-01,1.230769208632409573e-03
9.995000000000000551e-01,1.230769208632409573e-03
9.995000000000000551e-01,1.230769208632409573e-03
9.995000000000000551e-01,1.230769208632409573e-03
